Age,MonthlyIncome,YearsWithCompany,ContractType,UsageHours,CustomerSatisfaction,NumComplaints,NumProducts,LoyaltyScore,LastActivityDays,Retention
41,3546,14,1,15.455111087206905,8.418193086578928,0,5,45.05020622740285,301,0
41,8911,29,1,16.460007343473595,2.9881131512175996,1,2,31.150714185972856,175,0
67,9297,7,0,35.503929332332284,7.195036580505193,3,4,67.0336350431652,290,0
41,9076,1,1,15.576330353563726,7.2819319355919045,1,2,15.454065319792807,295,0
36,5835,14,1,40.78600930049804,7.166563496719905,2,5,80.93140802419552,310,0
56,1906,14,1,45.72577371665687,2.5788073625340378,4,1,98.40375176729935,208,0
42,7301,12,1,43.55313947590576,9.404590853209685,0,5,45.86329135073239,255,0
69,7388,28,1,42.544141342431196,8.102253058826737,1,5,86.20069640898933,155,0
48,4665,4,1,30.032291511175824,7.674645832005498,1,2,31.627664219207716,276,0
55,6654,14,1,17.722028859267358,1.468818040979474,4,1,92.59723240958526,234,0
42,9261,2,1,35.74964930986485,8.720550849174174,3,2,93.4828934397174,34,1
44,3925,20,0,4.295946281668385,3.3418013820995287,4,2,26.3706094906976,221,0
49,1134,26,0,25.207725632008113,3.6895454036086566,4,3,38.27927071192982,71,1
28,9110,15,0,37.097488164601636,8.435075737475445,3,5,49.5108953475484,337,0
22,1736,25,0,27.721858858993745,2.4660304199461516,2,4,70.71849011440653,43,0
61,8033,9,0,11.819410140955343,7.394534495745393,2,5,55.78841432690106,333,0
50,9329,23,1,10.891479127076227,3.7301445297558153,3,4,71.96067611948662,270,0
36,2876,9,1,2.5655623207548786,8.791578825560684,4,4,62.50167971168886,263,1
60,7856,15,1,45.379977525854194,3.045652194101072,3,4,79.73210564870881,47,1
64,4958,16,0,14.00848791939021,5.885450046910675,3,4,24.974419331739515,244,1
33,2437,7,1,16.79688858676304,6.82416309630095,1,2,45.074371609629786,67,0
52,6551,28,1,7.078291248409634,5.161080773922704,2,4,1.9577724751333179,303,0
28,3287,17,1,18.523419405861276,9.905043794295082,4,4,61.79565861035303,193,0
28,7680,3,1,18.76600910443741,5.073015500340317,0,1,98.62942174680069,242,1
27,1216,21,0,39.83799739039393,8.74102609301249,0,4,67.06297497118805,24,1
51,3928,23,0,20.226763731578668,4.713104039192778,0,5,71.4993463624572,170,0
69,4083,21,1,43.557605315460634,4.242773609326644,3,3,34.96494324751777,342,0
22,7650,2,1,28.45107270230638,1.9895465833432775,1,4,30.271155697609213,7,0
40,7561,29,1,47.55930967414674,2.652812267890441,3,3,31.31746234110113,64,1
42,1386,19,0,49.4120754475376,8.031265574339692,1,5,29.03339208209567,311,1
46,6253,1,1,9.33967831207839,2.8319615869425885,2,4,50.41841344104519,65,0
57,6434,24,0,11.756083868117942,4.170967362834819,0,1,43.054664683736924,350,0
30,1922,24,0,41.790253036279424,1.8013605108970436,1,1,99.14274679658837,23,1
64,9227,27,0,32.94331347532126,8.253677132970925,4,3,86.18996416095864,2,1
49,4264,22,1,31.1615034552736,7.241871987274688,0,4,29.92590492272437,121,1
51,7825,25,0,49.01370016667092,1.6181963991721502,1,1,18.002417359917143,306,0
29,6261,4,0,41.44665904847259,4.87540019817953,1,4,29.255613081367983,118,1
41,7391,10,0,20.724499593209263,6.8345808218301425,1,3,42.45046326577353,98,0
57,3368,14,1,29.208390216074857,5.5741623635059705,0,1,25.34827141066885,95,0
38,6643,18,0,23.403372368946933,8.354964881291599,0,4,74.74194963370115,116,1
46,4457,16,0,33.39899932778139,9.182683376826928,3,1,14.47869056677922,278,0
68,4938,21,0,21.371002004451725,2.0719034256700395,0,5,97.9363031895944,271,1
40,9514,19,0,21.861061506294224,9.396223997045693,0,2,40.04923086894849,352,0
50,6932,17,0,35.642851894571464,7.845777987120279,2,5,89.85333961422657,48,0
25,7204,25,0,3.1873648730148747,3.4685833917220483,0,2,97.10998212519601,340,0
59,2824,14,1,16.14325044336199,9.77390375766641,0,2,92.66422299163213,240,1
30,3966,28,1,18.46685659273458,5.984642839450824,1,3,41.272434204895696,331,0
22,7471,28,1,33.84824076110816,8.648145692406048,0,5,95.16393635087266,208,1
58,3215,29,1,5.3000731578745715,3.3514726771872594,0,3,99.00353593150382,286,0
27,3405,6,0,13.221704498755322,8.985868451761123,1,4,5.200061218135993,152,1
31,3915,17,1,18.17990540470978,2.599721772946917,4,3,22.580042118866782,212,1
41,1682,17,0,40.77160683531469,6.497825258895692,1,2,49.85195438343384,228,0
28,7227,10,1,18.89324299511843,4.567628865262585,4,3,87.39912394783097,314,1
63,5921,23,0,42.44965344038722,2.0188280584695653,0,4,74.2066236497515,289,0
20,6615,7,0,41.03456467667556,1.086480018208055,2,3,63.9991685638131,84,0
46,4069,29,0,34.183416560168894,2.899725963003635,2,5,65.3353785444363,65,0
65,4967,23,0,17.98287227502996,2.9263804609469157,3,3,65.89417985737673,280,1
69,3528,19,1,49.12528775027597,1.5996217936311221,3,1,68.6516340204107,144,1
47,9837,26,0,10.071222573526645,8.45329717053837,3,4,48.98020295524867,122,1
66,8455,28,1,12.82241733842505,3.4103060059586605,1,4,55.54819883818378,30,0
54,5288,6,1,40.025749212902234,9.057538111361604,2,3,10.330965869511612,192,1
24,9691,7,1,33.89956196956383,2.4522143190227528,0,2,33.030945296956844,302,0
34,9860,24,0,34.907903268368315,9.213035910567877,4,3,80.24066919471585,321,1
37,5670,13,0,3.891779583011344,5.314852504363617,4,3,70.59249862634124,259,0
28,6656,1,1,42.67021893697198,4.291890986355003,1,1,45.25739421527782,297,1
61,3038,9,1,9.320033725205809,6.637383199529265,4,3,10.369135528229723,35,0
42,1316,15,0,20.358270322099763,1.0739498567464019,3,1,63.12634634876205,296,1
41,3647,22,1,46.366018215583615,4.201921549650885,0,1,15.4617876035461,173,0
19,6657,19,0,2.815474656793974,5.906331042597199,0,3,93.12744594751173,227,1
44,8445,28,0,17.93520346098629,7.771322418744013,2,3,10.97009277196282,23,0
36,7072,25,0,12.058381662805154,4.35802766460627,2,2,62.01729717126693,111,0
46,6949,18,0,43.59238386954416,1.1539416128754605,1,3,23.9124422044516,323,1
54,5473,5,1,27.455558043644917,6.083883453309573,0,2,43.14761888305042,280,1
28,3165,5,1,37.466246190974616,7.38303133027336,4,5,73.5677347924216,348,0
36,2937,7,0,46.071080880010186,4.721769691900316,1,5,35.249977310562294,32,1
45,4870,21,0,46.385261669790935,2.688186328254515,1,5,34.70353159150321,157,1
56,7169,11,0,11.266418217638288,8.504422380029999,2,3,51.47331297989476,38,1
38,5334,25,1,13.425879499977162,7.7452015855120715,4,4,75.64809196894502,225,0
43,8276,16,0,18.753584570717965,3.1882632547480863,4,5,24.518181896448013,87,0
39,6209,4,1,49.70391821264087,2.435907407315003,1,4,56.43216452134187,132,1
23,9573,11,1,38.04185221901849,7.8477997669856,0,5,36.99069380167916,46,1
28,3840,22,1,28.542280934698223,6.035576999793973,0,2,60.829184102877996,215,0
31,2655,2,0,33.024520560373404,2.8600906337755214,1,5,95.79008369526281,315,0
53,8859,12,1,3.5501807226839186,5.266092354937228,1,1,19.188251202377263,204,1
57,6137,25,1,23.531358529534938,2.440356363179501,0,1,18.716439163614154,98,0
58,1663,8,1,40.73322546246281,7.311732841081168,2,4,1.441559379462186,272,1
19,1501,2,0,5.025710020203107,3.2232459137181895,3,5,2.1512354735560795,209,0
60,1619,28,0,30.22659567090317,6.44210576795241,2,2,17.43570039009499,218,1
37,6774,9,0,45.52298961757311,4.581064322555317,4,3,95.62983370152126,237,0
39,2919,11,0,8.34512264609953,3.1242269152947584,1,4,70.6723925702163,45,1
56,7919,5,1,21.555669004516847,5.710265026359732,0,3,54.21089215087484,329,0
21,1216,1,1,12.99385668289543,2.7371692166908113,2,3,28.65816085061291,174,0
46,7167,19,0,21.707919997174386,7.157617828661501,0,1,7.298013605772689,274,0
63,6613,27,0,36.42984744295178,8.917805295479777,4,2,43.2259656514571,196,0
41,6881,17,0,41.05393996172658,6.9047839667295055,1,3,47.16528645468728,126,0
18,6095,8,1,18.130827521389246,8.95041502134364,2,4,78.10980429087927,296,0
41,7516,13,0,13.074036237635672,7.065172237330691,0,1,80.42904092035685,328,0
47,6952,27,1,4.592865266251623,6.741457622578327,4,2,21.341696045101454,81,0
29,6657,29,1,39.7085929893195,1.5535983288321535,4,1,80.7884300771735,290,1
36,9521,11,0,10.077069758536508,2.6757346701289992,2,2,88.00685081632477,218,0
54,8321,15,1,48.65283816568323,5.046862463189872,3,3,76.64586837411348,237,0
57,6953,17,0,41.57732901568144,2.441342969827595,1,2,6.358926767756698,236,0
60,1935,23,1,23.63084040964477,3.7147041956462092,2,4,83.02971911126299,79,0
21,7560,3,0,26.627388362161053,2.7955267991067636,3,2,17.882921534118307,140,1
32,9614,14,1,49.33124435504338,6.7113080714343045,3,1,68.49730686283465,46,1
37,6760,26,0,12.323806468739779,9.538818439061025,4,4,23.05155952873974,164,0
61,4345,28,0,32.217837046154514,8.676249599022249,0,4,95.87087699948124,78,0
37,2181,17,1,42.93295585632997,1.5196397397800934,1,2,44.10124936522831,241,1
38,2690,6,1,29.334103234061498,7.990865998901468,1,1,42.43815780330173,322,0
27,5795,10,1,24.197234588429666,2.5053041166522236,1,1,45.25078194324435,92,0
47,4504,14,0,33.95937917967011,3.9660993656514694,2,4,19.477781316396694,9,0
41,5208,13,1,48.229200760942796,7.6084744688891455,1,4,20.9975861330362,26,1
65,2780,11,0,19.896727297407768,4.84753254407798,4,4,7.283939655887725,89,0
57,8779,19,0,48.076363781064096,8.147713079313188,4,4,40.03564185572106,157,0
69,4509,27,1,41.99749641845028,9.094229747047653,1,1,89.00774217123357,4,1
57,1017,28,1,23.72162199888911,2.6712962595067786,4,1,12.762894955608871,199,0
55,1158,24,1,29.880451311086645,2.561989535761735,3,5,29.32669218047154,87,0
20,2033,1,0,14.227006249285438,3.3513227468030062,4,4,46.162421166584004,88,0
46,6881,10,0,25.746073650882714,4.501161481920261,3,2,83.90732201303993,114,1
25,8683,7,0,42.48981972799438,3.4486691757882575,3,5,76.29903319573941,26,1
46,1564,0,1,23.171152969747975,9.912359698754065,2,4,79.71794858922422,137,0
27,9890,25,0,40.47641321294853,8.921217679775122,2,2,43.85566996688643,220,1
22,9582,11,1,9.437757444943975,1.289925636814461,0,4,31.432505492177754,20,0
28,7282,3,1,7.905359963728819,2.665025456404571,2,4,69.7377832705662,328,0
21,8027,18,1,1.7596922207710952,5.742469203220742,1,2,71.4989542251037,73,1
66,3809,8,1,2.8851869219508046,4.86421264494943,4,5,74.45959557160515,173,1
52,3172,19,1,12.484770212539102,2.5399622278145273,1,2,15.784364966818128,308,0
67,4699,4,0,46.77491470719965,8.439654526633472,1,5,43.52026338580596,146,0
57,3266,25,1,49.34243911265359,1.611306242077429,4,2,96.04369136112618,93,0
29,8919,2,1,4.362673241194118,8.413598251787583,1,2,25.75255813809343,168,0
38,7245,28,0,32.27531712939179,5.773293501547088,0,5,1.0899107221578679,15,1
33,4111,10,0,22.52158221634948,7.562188839608284,4,5,47.935925330670656,86,0
31,2399,1,0,36.818927360910294,8.60984946464382,2,5,39.861323941504054,341,0
38,2214,7,0,1.2763815742712932,9.147826568229215,4,2,21.663599785422097,341,1
65,9054,24,1,48.55980022126481,7.466139507736556,1,3,60.6089913193206,233,0
44,3481,14,0,28.436586949132113,2.3116927994462997,0,3,44.246858866705985,17,0
53,3058,28,0,48.52038976020773,4.898197452570695,4,2,73.2917307963139,79,0
18,6819,23,0,42.77981068313538,1.6086104916793116,2,3,43.33603191792484,254,0
18,6365,27,0,10.211651002793529,3.5371955267785795,0,3,62.71284215106009,162,0
39,7275,18,1,29.879715238212892,7.258834683254632,3,5,98.0313202994735,143,1
32,7627,0,0,14.616169131050016,8.205286412697191,4,4,24.91908321255103,163,0
69,1414,1,1,20.365472894846945,7.8006316988753195,3,2,41.80903769486461,211,1
37,8497,11,1,37.26637044576688,2.7046080599502234,4,2,26.813617985026376,41,1
20,5663,10,1,47.91964717773707,9.63904870516157,1,4,48.42419071934196,79,0
31,3402,22,1,9.288394009855072,8.568903712436182,4,1,74.3282971463776,235,0
26,2579,8,0,20.30949638233423,8.650494708939839,1,4,70.37031221571276,104,1
36,9452,1,0,17.967070726232073,3.818453504153611,0,1,27.643494592538005,56,0
57,7735,5,0,33.176165852247706,1.7163509209045205,3,4,1.3174733603760957,350,0
51,5675,29,0,23.14230821818813,7.489710357841287,0,1,64.60887707829099,359,0
21,8171,13,1,41.25051429587622,3.7921644608766267,0,5,93.92681512594845,214,1
50,7484,24,0,2.8759085299746125,5.55353764529387,4,2,35.022232784476685,340,0
60,1969,25,0,47.42317998217755,1.7124426547522842,1,4,7.195626077418046,277,0
54,1094,19,1,49.63861290809853,3.320797290226875,0,1,26.080660843980137,118,1
19,7159,13,0,49.209296116382966,8.491427786835676,4,4,81.77816367636818,161,1
44,6230,4,1,15.762431273726222,5.209408982746584,1,3,42.66848026134088,142,1
62,5081,10,0,12.410605828225174,4.908488434481887,1,2,11.591433555042412,230,0
34,6341,7,1,5.154401458951559,5.72866202950821,3,3,17.950039883866165,88,0
66,8438,20,1,40.89835520541438,2.495194214109064,2,1,2.840660959227079,240,1
67,9527,27,0,45.02741969486955,3.6919912883593162,0,4,45.57981320150391,223,0
48,1163,4,0,17.81725288773644,3.942739866974831,4,1,70.44536982784662,213,0
58,6505,10,1,9.257577262312232,6.4130837054991545,2,4,61.28094870533743,27,1
23,7555,19,1,38.843039998983095,9.535467365684777,4,1,75.73419715496368,90,1
69,9510,6,1,18.999656016993466,8.587927237736924,4,3,15.085129695802323,258,0
48,2278,18,0,34.81316312533155,4.88199305351939,3,2,43.761842795052374,19,1
20,2854,4,0,21.94969801853789,8.89065765452115,4,5,86.7357093670712,246,0
57,7693,23,0,35.927109309653254,6.53365573412251,2,3,41.829076080123684,3,0
20,2443,14,1,35.74399474292026,1.2600639796655502,0,5,81.54881051587095,145,0
50,4765,15,0,42.553460813320214,5.5717947239159225,3,3,31.34597173812652,318,0
69,1186,8,1,34.37179620846531,2.9986149805901343,4,1,97.32362096403169,55,0
30,7285,22,0,42.07077269017864,6.953720424781104,4,3,68.75773880343608,27,1
38,1427,29,0,12.729415171068919,4.362323235397852,4,3,53.830046266733554,183,0
54,2147,22,1,19.30610743440089,8.436806360774156,0,4,62.30319433935109,36,1
33,5120,22,0,43.281686839080194,4.148684998395922,0,4,32.075204000776644,166,1
38,2826,16,1,36.559469942569066,4.362072318604314,4,3,70.02647322049407,263,0
65,7990,26,1,12.986413292095301,5.493936404909235,1,2,83.11530505034827,124,0
61,4758,8,0,15.083603047997146,8.690242166382987,3,1,59.79474080679062,124,0
30,2680,18,1,20.589288577629965,1.6573338398476636,1,1,23.034005640143352,286,0
21,6142,28,0,6.855935267262346,5.834571334866609,4,1,27.309073912371513,160,0
48,4807,25,1,41.590565860388466,6.603844143081234,4,3,39.56728899252201,90,0
26,9313,3,1,9.326617603562768,3.580173872041548,3,3,27.12962025585673,18,0
65,1982,4,1,44.12208913673609,4.992070671493812,1,3,18.51981773886815,213,0
50,9208,9,1,18.936787629094244,6.08770938216494,3,5,86.17511898683033,310,0
54,5097,13,1,2.0378240048658203,2.653664371068955,0,5,26.73779992278498,151,1
54,9458,4,0,18.661521195687264,3.943940915230561,1,5,3.144052460863563,319,0
41,6647,9,0,21.38557337991495,3.2350798862563965,4,1,10.940830706396373,239,0
42,9442,23,1,3.9373796733600592,7.7278673911632705,3,5,38.94602161630855,279,1
68,5372,2,0,18.720839393620288,7.116549057989863,1,3,69.47278738154249,177,0
58,6933,3,1,25.853363217760965,4.815111450281151,0,2,62.33313057521447,82,1
46,6356,5,1,47.59691287648598,1.13914694797052,2,1,68.2601903917618,5,1
57,4606,14,0,12.60104853355233,7.993183051249816,3,4,16.31224054073995,61,0
68,7076,10,0,15.664516435828066,5.80902071965039,3,4,47.30878396101727,294,1
67,3271,22,1,2.7169883330849096,6.657851146892183,3,5,7.461206564899684,227,0
64,1940,19,0,5.9522661324271375,6.299212640836594,2,1,86.74769695481223,248,0
53,8653,17,1,28.38800957568322,9.567326870425557,1,3,31.586525127491658,309,0
32,9664,13,1,48.09440070488203,7.8956243896047305,2,4,15.718779618463655,337,0
62,1513,0,1,48.12225829710562,3.9378245120469058,3,1,70.85877000041887,33,1
35,6461,24,1,18.481242002765295,9.072131801659834,3,2,66.44904675468642,258,1
37,9491,8,1,2.8202218838241535,2.006735916220223,0,3,24.290977767100035,92,1
22,8118,5,1,14.98969746638204,1.2107532634091787,0,3,8.04990453099623,348,0
35,3501,22,1,30.685898710719346,2.159471070390639,0,2,32.68528974285637,77,0
57,4961,13,0,38.34475616416038,1.8174066438219858,1,1,29.82012618457558,69,1
18,3528,6,0,39.278578792283724,8.432113466095164,0,1,57.046913589569144,73,0
36,3122,16,0,47.544950699901854,6.252907431345435,4,1,45.95942414950293,292,0
40,3356,5,1,24.027740079164534,1.6629179175787119,4,5,30.441080271446797,67,1
43,5171,15,0,12.029394176692444,9.042904971529326,4,2,45.375867327435394,262,0
66,8468,28,1,39.77234500580865,2.0869905577282455,0,4,79.61790804174464,44,0
46,3794,22,1,1.0353244621055648,9.12893619891175,1,3,67.47690703249009,91,1
51,6935,7,1,26.174983346832576,2.9504626747577243,0,2,21.46752296704921,299,0
36,4568,12,1,3.694495307899098,1.1594939461612714,3,3,44.72041194186264,231,1
65,2219,24,0,12.678399392260546,3.3598523428277742,3,5,57.780311007946786,230,1
35,7623,21,0,49.72783366541206,2.0810908645090773,3,1,25.21234974968045,19,1
19,4176,26,1,41.943766666575044,9.195030703183496,2,2,41.07457064361681,299,1
44,2800,17,1,49.3749422486906,5.916082673994502,0,1,59.654966180043274,147,1
23,6193,0,1,18.983542710447164,3.4623048427278555,1,4,72.240772179458,25,0
56,8408,26,1,5.910443745342685,3.293259143043446,3,5,11.334853451251163,286,1
23,4722,26,1,46.91812634808114,4.230943804253915,0,2,12.326683037526404,362,0
23,8276,10,0,17.35634243549361,4.277985386889714,1,2,90.71323686351188,338,0
48,5123,6,0,11.62300372750587,7.045708856283011,2,5,54.76482287903683,41,0
58,1149,20,1,22.818642316546807,9.508793446858009,2,1,23.04465275309878,119,0
57,9873,7,1,11.964566117794458,4.792205793808684,3,2,74.95107247023452,221,0
47,4225,11,0,41.83047521978116,9.69005307492765,0,5,7.768823788896139,42,1
38,9953,13,0,17.239999291579807,2.899518484274102,1,3,90.86280490543135,348,1
58,9374,28,0,20.7490779665113,5.899340433972621,1,5,17.971357161296538,213,0
61,8370,0,1,19.565164922991734,6.684181601736661,3,1,42.63983564231569,143,0
35,9364,6,0,34.03986760983241,9.06034977554427,3,3,37.12756662522631,106,1
40,9546,29,0,15.492094709506988,1.8389005288529516,3,3,33.406449849386334,99,0
55,3201,16,0,47.96254068014854,6.936981181968291,2,1,16.399872732543617,248,0
40,7744,24,0,42.00719523382265,2.4171791025932907,3,5,88.29792247492084,15,1
45,9924,1,1,48.175546237956375,7.703174816870329,2,4,50.30437167840073,174,0
53,9037,25,0,23.82100856072857,5.407524069398678,4,3,56.76572748921079,121,0
42,6217,11,1,15.770641314888355,7.642523459913267,4,2,34.139758027871366,260,1
24,6419,28,1,8.881751367225899,1.3176049377687593,0,4,14.898381743648377,338,1
35,9552,26,1,5.326259332888609,8.32375888893649,3,3,84.29703353004534,308,0
37,7027,29,0,10.82987068279948,9.020640726444537,4,5,21.447818906646226,130,1
22,1717,14,1,33.95886554045804,2.9398606786140884,3,1,6.429249544612582,210,1
35,7803,28,0,5.391309513353918,4.436369150458653,4,3,62.34262966513683,282,0
59,5936,24,1,32.27112231782954,4.555728513378537,3,4,28.86179054601752,293,0
57,9446,27,1,46.05872533468859,7.621309800485662,3,4,74.62716509562725,93,1
50,5356,25,1,10.202550577535654,5.595741106041915,2,2,54.19640720401516,192,0
32,8296,5,0,37.12603356523121,7.377867432668339,0,5,33.79079403044754,249,0
52,1522,19,1,31.276863121853886,2.13904041058738,2,1,31.783800388063668,80,0
64,7019,26,0,32.218967366046265,8.325454293003135,2,2,23.330299577192843,63,0
63,6648,3,0,36.48559954049537,5.7105442610504955,2,4,1.6148387577610355,324,0
18,3627,3,1,34.20517527757453,1.5748465904849875,0,5,40.321917580313325,300,1
38,9607,11,1,1.6062387753307488,2.0937228127917833,2,2,7.421187774624796,23,1
25,4076,24,1,14.06911631295025,8.96863996010276,4,1,73.07348830822652,48,1
24,1917,10,0,46.268543590979775,8.40061092098152,2,2,45.25164090817542,304,0
58,9397,9,1,2.078699512586764,9.005308316335535,3,3,53.434737618906624,30,0
67,7612,4,0,22.66152079772593,3.4144519169653895,4,3,94.21274451651608,290,0
61,5852,17,1,2.741969117118347,3.691434000559529,4,2,78.88972667885707,363,0
57,9458,27,1,45.47915410988507,6.381330950727792,2,1,20.456112828081025,239,1
57,5570,3,1,45.695622006169145,5.505124804334146,3,4,60.12920281953357,299,0
47,1152,20,0,43.45688828329217,8.178317150757067,0,5,78.48855953463146,322,0
55,1553,2,0,47.18066579810676,2.9476218541267105,3,5,54.46359090085568,105,0
52,5582,27,1,45.35442489972049,4.941235267702517,0,5,81.51706290367508,131,0
19,8970,16,1,2.0119364797865136,4.248312615854033,4,2,49.86172605745754,334,0
63,8758,29,0,26.835137448831897,4.122758369377803,1,2,2.9404525103569847,125,0
25,8215,24,1,31.112545535390545,5.931145983076691,3,2,25.271146766206495,206,0
55,8191,1,0,36.4607829233961,5.505151390317291,4,2,86.25215976410664,39,1
21,2398,14,0,33.33039970772044,8.97506833164927,4,5,31.632916256904938,127,1
54,7852,16,1,34.887194420182965,6.420780383831788,4,4,66.41752991151192,279,0
38,4428,23,0,32.53959702677528,5.621436995259176,2,3,12.71005925216627,275,0
30,8639,1,1,8.516528613768617,4.822870153382874,1,1,35.420147061956,326,0
26,3612,22,1,28.189824539282974,1.4042639679772364,3,1,10.203618763494966,123,0
62,2521,11,0,23.067874801953305,3.578800175859279,4,3,42.817019839514025,140,1
46,4796,16,1,49.66075481780215,2.540616689491241,2,2,42.946498059744435,9,0
58,8975,23,0,32.908361045407865,6.4629444790660635,0,3,4.811479840962759,173,0
41,8170,16,1,44.24014741668463,7.578645200927706,0,3,35.76801970415505,248,0
33,4120,4,1,6.974400746463996,3.5686782028698856,4,5,25.780946291836386,305,0
29,4085,9,1,16.101584952981817,5.632465892750582,3,4,10.3353597673958,279,1
19,9060,28,1,38.58914772934283,6.647511686315713,1,3,20.867395050405346,20,1
36,1246,10,0,38.32095059431978,8.193211060578157,0,5,29.158122868946847,58,1
47,9623,14,1,8.250792877508598,6.176311591179355,0,3,54.63279831520417,346,0
33,1566,13,0,29.469505157553215,4.672992004693225,4,5,70.18031431105716,322,0
41,9672,12,0,13.532853605211246,3.6564634557687103,2,1,25.3380673529431,112,1
30,9726,6,0,31.377877995967005,2.6748038026778684,4,1,41.95952099154448,23,1
22,7251,15,0,7.975139375126232,6.561345544441158,1,5,22.48538767994929,39,0
40,5271,22,1,20.610324822956994,9.903456972816223,0,1,26.818961044519533,307,0
55,1468,16,0,12.832283943573723,8.41598499964898,2,4,59.114225489389945,264,0
48,4958,22,0,23.89657560186917,5.831664759975511,2,4,48.07555983126003,7,0
34,3574,15,1,18.553378386258778,8.598326396815075,3,3,31.689386267296648,301,0
66,5247,0,1,42.06177534971709,7.082639978441613,3,3,23.259545035396652,231,0
66,6395,18,0,40.847745053409604,4.270226699252589,3,3,37.884360822879756,130,0
20,8205,17,1,40.78301724350872,8.54454646172559,3,2,42.6795081532017,317,0
43,2621,15,0,10.002007188461704,1.232962705292957,2,5,64.61052285155301,164,0
30,3995,1,0,18.01397902732023,5.737114158934899,2,2,96.84297969896984,99,0
61,2970,29,0,18.423968387317544,1.9424263944132478,3,4,31.627635667226553,57,0
55,9622,1,1,45.82741763926073,2.1607759695943995,1,1,30.59380818002356,144,0
39,5415,7,1,24.51284260733019,7.41912335498796,3,3,9.493531143901757,158,1
38,3118,2,0,19.520564137420884,7.964067527702539,1,4,73.61028803878693,112,0
46,2111,19,0,22.77999171687956,8.828390650348027,0,1,82.01787053872224,17,0
62,3214,27,1,36.814671219512576,3.9631830513074764,0,3,59.51176646527287,146,0
63,5726,26,1,10.621218739759785,3.0409212351063624,1,1,5.459215263356123,251,0
56,1796,28,1,41.4049763103006,4.008453740785825,2,4,23.807582837120492,261,0
22,4307,26,1,49.31822727635768,8.389387956367067,4,4,18.485851240055773,219,0
31,3969,15,1,43.6038078178237,9.842974426004204,4,5,67.32119941327836,315,0
35,7463,3,0,43.46608835026504,2.255517981640948,2,1,21.770589850416748,253,0
21,6934,29,1,8.206548618480703,7.32213984023313,4,3,76.43689055083681,307,0
50,5627,21,1,32.20931751437278,5.263392206324224,3,4,31.73452646342055,146,0
56,5102,3,1,31.71077971749594,6.150041963845818,4,3,98.34505581360075,117,1
37,9429,28,1,34.744516222845476,8.875038929548609,2,4,6.481202340771567,230,0
30,9029,0,1,42.3096819159952,9.144792586628835,3,4,75.26040923476077,59,1
53,3498,0,0,15.931971155685114,1.3953489273758697,3,2,79.08478183736432,234,0
62,6233,0,0,21.612828775467893,7.039939746944112,4,3,64.53164401919761,139,0
21,9640,1,0,42.104732971767525,1.7291191516038662,4,4,56.580396496683,261,0
52,4229,11,0,43.45246788687549,3.1859325321189402,0,4,63.45772152438254,195,1
25,9001,14,0,27.347672747574116,4.282018428309769,1,1,31.752355232801715,169,1
69,6518,6,0,17.267602758324706,3.5853892413845587,0,4,39.726372394796556,339,1
57,1638,2,0,31.965297732959904,2.0326650612617883,2,3,24.0327095907153,278,1
66,8903,6,1,6.469898944149501,8.694374798377552,4,3,30.664698119998118,345,0
64,3629,12,1,32.67611610954357,1.2756054599256625,3,3,87.59771865417548,346,0
53,9120,6,0,38.10981273239516,7.662682274737328,4,1,24.02412551056658,360,0
23,5760,27,0,10.142080464527067,1.654239539442861,2,5,84.61144104122579,93,0
39,2558,16,0,5.460457447106382,5.423136723618917,4,1,61.42592632350894,173,1
23,8817,15,0,16.353436444368093,2.9584430339053345,2,4,62.72100192218894,217,1
59,3960,28,0,41.37660496493039,5.860907052476984,1,4,31.617396643204827,185,1
53,3227,26,1,24.43992688580078,5.600222569530363,1,3,24.43652943401066,256,0
26,1952,14,0,43.012501493590335,2.248079855587246,4,5,40.06017656608639,222,0
33,1492,27,0,10.105257167105982,8.200910949395626,2,5,93.20627208161979,178,0
56,2616,2,1,12.75826413884992,3.612138573515213,0,3,95.0482919706944,213,0
63,8880,3,0,4.7072364810528,2.977597460392485,0,1,17.25416057483816,300,1
55,3990,27,1,14.326976408017694,6.369188661444116,0,1,66.52733390063018,15,1
50,4398,15,1,5.140372868843786,2.738033358915456,1,1,41.83659896918207,214,0
35,4583,16,1,21.067224889045637,3.8454512513987917,4,3,5.174323846681412,271,1
29,9981,23,1,4.22154435606797,1.2266668155397995,2,2,9.189642267771813,174,0
44,7065,20,1,34.157088573101426,2.9278159957547443,0,1,75.27256445390226,132,1
64,3381,7,1,33.297782733010834,8.41800074231396,1,2,1.1312416399749314,45,1
18,3499,15,0,7.900843180829246,8.771537102074998,2,4,40.43033817561494,215,1
32,5279,29,1,1.531288452539918,4.598546437719385,0,3,16.69328463640148,204,1
64,7847,21,0,39.42914975595517,9.035038110349666,1,5,98.9240960959523,134,1
44,7483,5,1,34.59032234472351,4.763126233197857,1,2,6.708281743838186,187,0
33,6991,8,0,21.942836863690832,8.134429078271257,3,1,14.559248126073944,97,1
38,5706,3,0,46.9229017153171,2.2657492085984234,0,1,91.39986812611316,183,1
18,2476,8,0,30.839414261460444,4.311631327214659,4,4,29.66500545137387,191,0
46,1224,11,0,42.84410010057669,8.523156843992759,2,1,30.120282210264573,159,0
20,7999,14,1,34.96499385564033,2.506413256400964,1,5,91.39969169069556,200,1
